ORIG_AMT,ORIG_TRM,NUM_BO,DTI,PROP_TYP,reperformance_flag,Loan.Age,FicoBkt,LAST_VAL,MLTV,Default_bin
253,360,1,35,SF,0,36,660,575.6480445,45,0
69,360,2,20,CO,0,8,700,125.2693172,60,0
125,360,2,25,SF,0,16,840,236.9026748,55,0
120,360,2,20,SF,0,29,840,201.0395139,60,0
64,360,1,45,SF,0,37,660,79.81433764,80,0
60,360,2,45,SF,0,17,700,88.26352473,70,0
189,360,2,50,SF,0,10,660,217.8447935,90,0
100,240,1,30,SF,0,26,840,149.9221823,65,0
111,360,2,25,SF,0,12,780,146.3621729,80,0
113,360,1,50,SF,0,16,780,149.5367199,75,0
206,360,2,35,SF,0,4,700,270.9243333,80,0
85,180,2,25,SF,0,32,780,122.5325528,65,0
144,360,2,40,SF,0,13,780,159.3384939,90,0
147,360,2,20,SF,0,31,700,214.4541026,70,0
104,360,2,45,SF,0,39,620,174.5146443,60,0
49,360,1,25,SF,0,37,780,58.37978378,85,0
245,360,2,35,SF,0,12,740,286.501763,85,0
54,360,2,25,SF,0,29,840,79.40406439,70,0
178,360,2,55,SF,0,15,700,233.9713438,80,0
58,360,1,30,SF,0,66,620,80.33231551,70,1
164,360,2,15,CO,0,12,840,227.469676,75,0
29,180,1,35,SF,0,29,620,64.55141336,45,1
160,360,1,50,SF,1,58,660,508.6056811,35,0
104,360,1,40,SF,0,29,780,150.2385864,70,0
125,180,1,25,SF,0,7,700,208.4557018,60,0
131,360,1,20,SF,0,20,840,180.7873589,75,0
171,360,2,65,CO,0,14,840,370.9082186,50,0
55,120,1,30,SF,0,41,700,220.8005632,20,0
131,360,2,45,SF,0,18,660,166.0574977,80,0
202,360,1,35,SF,0,12,840,276.4842319,75,0
122,360,1,50,SF,0,19,740,161.4730369,75,0
118,360,2,20,SF,0,30,700,170.5235336,70,0
200,360,2,25,CO,0,23,740,396.6845205,50,0
90,180,2,20,SF,0,14,840,292.1504812,20,0
15,360,1,35,SF,0,139,620,24.17713075,60,1
40,180,2,35,SF,0,37,780,116.2116993,35,0
138,360,1,50,SF,0,34,620,209.7891432,65,0
112,360,2,35,SF,0,14,620,166.8263956,70,0
108,360,2,50,SF,0,13,700,141.1540546,80,0
136,360,2,25,SF,0,13,780,187.4588765,75,0
98,360,2,30,SF,0,0,780,154.3778983,65,0
51,360,1,30,SF,0,21,780,78.8652858,65,0
100,360,2,15,CO,1,69,740,237.4291393,40,0
230,360,2,50,SF,0,15,660,304.416381,75,0
224,360,2,35,SF,0,26,740,391.1203907,60,0
207,360,2,25,SF,0,23,780,284.5335801,75,0
150,360,1,15,SF,0,17,840,412.3675075,40,0
200,360,1,30,SF,0,18,840,275.6206044,70,0
194,360,2,45,SF,0,5,700,255.3497023,80,0
228,360,2,35,CO,0,37,660,313.7715881,75,0
90,180,1,55,SF,0,27,620,142.1386243,60,0
120,360,2,40,SF,0,12,780,164.2480586,75,0
75,360,2,35,SF,0,13,780,81.08527752,95,0
62,360,2,35,SF,1,65,660,108.2694615,55,0
98,360,1,30,SF,0,42,780,141.5709757,65,0
125,360,1,40,SF,0,3,840,182.8681995,70,0
216,360,2,40,SF,0,24,780,314.8800653,70,0
150,360,1,35,SF,0,14,780,205.9757394,75,0
46,360,1,15,SF,1,30,620,113.2388329,40,0
131,180,1,35,SF,0,17,840,192.8398494,65,0
195,360,2,25,SF,0,7,840,384.5141022,55,0
160,240,1,20,SF,0,36,780,836.724235,20,0
95,360,1,40,SF,0,34,740,141.5303925,70,0
148,360,2,35,SF,0,31,840,279.8284654,55,0
113,180,2,25,SF,0,7,660,224.3227673,50,0
148,360,2,40,SF,0,4,660,205.0556481,75,0
59,360,1,30,SF,0,71,840,78.16425538,75,0
93,360,1,25,SF,0,26,700,136.087324,70,0
188,360,2,40,SF,0,8,700,218.9974114,90,1
91,360,1,65,SF,0,35,840,128.4055591,70,0
175,360,2,30,SF,1,22,660,339.6462371,55,0
175,360,2,35,SF,0,30,740,405.9728327,45,0
89,360,1,40,SF,1,69,840,129.829767,65,0
75,360,2,15,SF,0,29,740,114.5545299,65,0
144,360,2,45,SF,0,12,780,168.3413333,85,0
135,360,2,15,SF,0,12,620,203.1734491,70,0
71,360,1,35,SF,0,24,840,80.87576154,90,0
62,180,2,30,SF,0,22,840,159.187875,40,0
108,360,1,30,SF,0,12,740,141.9969401,80,0
143,360,2,55,SF,0,34,700,206.6514009,70,0
125,360,1,30,CO,0,5,840,151.2914458,85,0
120,180,2,40,SF,0,17,660,206.1837537,60,0
176,360,2,45,SF,0,9,740,239.7598673,75,0
63,360,1,35,SF,0,19,740,95.93179087,65,0
60,240,2,30,SF,0,20,740,164.2153846,35,0
250,360,2,25,SF,0,14,840,453.8743375,55,0
56,180,1,30,SF,0,15,700,84.37376584,65,0
13,360,1,35,SF,1,48,620,70.78959959,20,0
100,360,1,50,SF,0,25,780,140.7023615,70,0
155,360,2,55,SF,0,25,700,239.6886137,65,0
249,360,1,45,CO,0,6,740,291.3268081,90,0
191,360,2,40,SF,0,9,620,222.492051,90,0
100,360,2,60,SF,0,15,740,115.5240442,90,0
70,360,1,30,SF,0,33,780,138.0067213,50,0
75,360,1,45,SF,0,43,780,134.3289396,55,0
120,180,1,60,SF,0,12,740,197.8857099,60,0
91,360,1,30,CO,0,14,780,100.7541641,90,0
50,360,1,35,SF,0,61,740,96.25109285,50,0
50,180,1,40,SF,0,44,780,61.7300059,70,0
149,360,2,30,CO,0,17,780,230.4103448,65,0
77,360,1,35,CO,0,17,740,105.8007346,75,0
135,180,2,35,SF,0,27,740,372.6181474,35,0
150,360,2,25,SF,0,13,660,197.8857099,75,0
220,360,2,30,SF,0,9,740,293.2445028,75,0
182,360,2,30,SF,0,14,700,281.4408238,65,0
200,360,2,40,SF,0,31,740,335.6050852,60,0
70,360,1,15,SF,0,7,840,139.3619891,10,0
136,360,2,30,SF,1,32,620,191.1507824,70,0
112,180,1,15,CO,0,23,780,166.7872965,30,0
151,180,2,65,SF,0,12,740,274.0104164,55,0
98,360,1,55,SF,1,32,740,134.8667352,75,0
53,180,1,20,SF,0,52,660,98.58505451,45,0
150,360,2,30,SF,0,3,700,194.8051948,80,0
28,180,2,50,SF,0,58,780,60.72003709,40,0
80,360,2,45,SF,0,16,620,98.31802879,85,0
79,360,1,25,SF,0,22,700,90.68511651,90,0
156,360,2,30,SF,0,23,780,193.2506647,80,0
45,360,1,30,SF,1,67,740,107.7029929,40,0
51,360,2,45,SF,0,68,780,225.3688728,25,0
151,360,2,40,SF,0,3,740,186.2113508,85,0
171,360,1,45,SF,0,10,780,197.2916056,90,0
85,240,1,40,SF,0,31,700,190.0061251,40,0
194,360,1,30,SF,0,4,840,392.8456958,50,0
116,180,2,35,SF,0,16,700,247.4205045,45,0
68,180,2,35,SF,0,32,740,95.67322163,65,0
115,180,2,20,SF,0,13,780,135.9105128,85,0
180,360,2,45,SF,0,64,620,251.8942181,70,0
243,360,1,40,SF,1,24,780,385.0410502,65,0
136,360,2,65,SF,0,20,620,190.5912676,75,0
85,360,1,35,SF,0,103,780,123.8489943,65,0
72,360,2,55,SF,0,13,620,94.72099104,80,0
112,360,2,40,SF,0,34,840,150.7856095,75,0
240,360,2,30,SF,0,17,740,372.640443,65,0
124,360,2,55,SF,0,36,740,154.8752272,80,0
104,360,2,40,SF,0,33,780,155.1241283,70,0
143,360,2,20,SF,0,23,700,173.3290974,85,0
150,348,2,45,CO,0,31,780,279.1926977,55,0
114,360,2,25,SF,0,8,740,156.5564299,55,0
114,360,1,40,SF,0,21,740,213.0477541,55,0
144,360,2,20,SF,0,25,840,195.7313431,75,0
47,360,2,15,SF,0,50,700,73.58753093,65,0
89,240,1,50,SF,0,27,780,165.8837718,55,0
170,360,2,55,SF,0,20,660,299.0562479,60,0
32,180,1,30,SF,0,39,660,59.04691364,50,0
135,360,2,45,SF,0,7,780,208.8966448,65,0
71,360,2,50,SF,0,17,700,116.8302264,65,0
102,360,2,20,SF,0,23,780,139.08751,75,0
132,360,1,35,SF,0,37,660,194.0898179,70,0
70,360,1,20,SF,0,30,740,260.6772926,30,0
154,360,2,35,SF,0,6,700,170.5563509,95,0
163,360,1,55,SF,0,24,620,424.0456764,40,0
57,120,1,30,SF,0,27,780,124.2463357,35,0
50,360,1,45,CO,0,15,700,63.38072431,80,0
101,360,1,25,SF,0,30,780,143.7504312,70,0
114,360,1,50,SF,1,34,700,186.4594251,60,0
185,360,2,50,SF,0,20,780,305.1825287,40,0
135,360,2,25,SF,0,28,840,196.2410843,70,0
215,360,1,35,SF,0,16,660,296.7322046,75,0
227,360,2,25,SF,0,12,620,276.1800688,85,0
77,360,2,30,SF,0,34,700,90.72229152,85,0
114,360,1,55,SF,1,177,700,161.6035501,60,0
240,180,2,50,SF,0,6,780,316.4587521,80,0
180,360,1,60,SF,0,13,740,199.118159,90,0
177,360,2,35,SF,0,19,660,205.9125118,85,0
133,360,2,15,SF,0,29,840,187.6696633,70,0
235,180,2,30,SF,0,12,840,374.6232323,65,0
62,360,2,40,SF,0,13,660,67.3772387,95,0
77,360,2,30,SF,1,31,660,108.3358539,70,0
155,360,2,45,SF,0,26,660,167.9565911,95,0
68,360,1,65,SF,0,24,740,228.3702256,30,0
221,360,2,40,SF,1,17,660,255.3081376,90,0
125,360,1,35,SF,0,32,700,215.6472115,60,0
122,360,2,35,SF,0,26,780,148.7692969,85,0
253,360,2,35,SF,0,13,780,320.9711821,80,0
179,360,1,40,SF,0,5,740,219.3146332,85,0
133,360,2,20,SF,0,15,780,293.8118491,45,0
250,360,2,50,SF,0,4,740,402.1264415,65,0
82,360,2,40,SF,0,70,660,190.7146292,45,0
66,360,1,50,CO,1,23,700,91.17736223,75,0
195,360,2,45,SF,0,25,740,266.85,75,0
156,360,2,50,SF,0,10,740,182.3697778,85,0
216,360,2,35,CO,0,22,700,296.791671,75,0
113,360,1,40,SF,0,25,780,145.7313408,80,0
68,360,2,40,SF,0,18,840,160.2327121,45,0
64,360,2,15,SF,0,39,660,108.3904657,60,0
180,360,1,50,SF,0,65,700,718.2615028,25,0
131,360,2,35,SF,0,23,700,173.4058401,75,0
146,360,2,15,SF,0,14,740,174.5132441,85,0
59,360,2,20,CO,0,14,740,75.16622959,80,0
151,360,2,25,SF,0,3,740,209.1141437,75,0
34,360,2,50,SF,0,73,660,50.22335337,65,0
236,360,2,40,CO,1,25,660,389.274927,60,0
147,360,2,40,SF,0,5,660,162.9361096,95,0
144,360,1,40,CO,1,12,780,191.260173,75,0
92,360,2,55,SF,1,14,780,106.9996081,90,0
89,360,2,65,SF,1,12,620,137.258941,65,0
231,360,2,40,SF,0,9,740,256.0424579,90,0
85,180,2,15,SF,0,67,740,180.5278853,40,0
224,360,2,30,SF,0,13,780,306.6948651,75,0
150,360,1,35,CO,1,30,780,241.7705872,65,0
122,180,2,30,SF,1,136,660,194.9003523,25,0
151,360,2,50,SF,0,45,620,230.6390029,65,0
178,360,2,30,SF,0,6,780,212.2206255,85,0
65,360,2,30,CO,1,16,780,88.14045182,75,0
62,360,1,45,SF,0,201,700,164.7734948,30,1
136,360,1,50,SF,0,24,660,186.1107692,75,0
90,360,2,40,SF,0,19,660,157.1954414,60,0
97,360,1,45,SF,0,13,740,107.3321799,90,0
120,120,2,20,SF,0,9,780,163.8971548,70,0
121,360,2,30,SF,0,22,840,275.9730769,45,0
97,360,1,25,SF,1,19,780,110.7643573,90,0
105,180,2,15,SF,0,41,840,408.892025,25,0
96,360,1,45,SF,0,15,740,127.1734085,75,0
108,360,2,60,SF,1,30,700,138.6817721,80,0
237,360,2,35,SF,0,12,700,446.6563166,55,0
155,360,2,35,SF,0,7,780,188.5811043,85,0
138,360,2,40,SF,0,19,700,160.9904037,85,0
175,360,1,45,SF,1,47,660,220.6035474,75,0
43,240,1,45,SF,0,106,700,74.784892,45,0
35,360,1,40,SF,0,18,620,66.87819742,55,0
30,180,1,45,SF,0,107,840,53.02446248,5,0
100,180,1,25,SF,0,25,780,462.490172,20,0
63,360,1,35,SF,0,26,660,138.6434123,45,0
28,360,2,30,SF,1,9,700,36.98684029,30,0
190,360,2,20,SF,0,12,700,249.9581708,80,0
194,360,2,40,CO,0,14,840,262.624458,75,0
128,180,2,40,SF,1,20,700,171.2576936,70,0
129,360,2,35,SF,0,15,780,161.7711372,80,0
138,360,2,25,SF,0,11,780,183.8967072,75,0
252,360,2,40,SF,0,13,840,332.0502465,80,0
84,180,1,50,CO,1,31,740,123.6600796,65,0
74,180,2,40,SF,0,51,700,123.0630248,50,0
132,360,2,35,SF,0,20,700,153.6866029,85,0
141,360,2,45,SF,0,99,740,330.9392294,40,0
173,360,1,35,SF,0,11,660,270.3268785,65,0
151,360,2,20,SF,0,15,740,240.5557828,65,0
112,360,1,20,SF,0,42,740,181.2091453,60,0
110,360,1,25,SF,0,5,780,196.160452,60,0
60,180,1,55,SF,0,162,620,120.9780873,10,0
153,360,2,60,SF,0,18,740,214.5829511,75,0
237,360,2,45,SF,0,14,780,275.7133633,90,0
119,360,2,50,SF,0,14,780,131.7554454,90,0
125,360,1,35,SF,0,9,780,262.9183525,50,0
40,360,1,35,SF,1,45,620,177.0580563,25,0
70,240,1,30,SF,0,26,620,94.39887946,75,1
102,360,2,40,SF,0,40,780,140.5569673,70,0
100,360,1,40,SF,0,22,840,285.9755283,35,0
109,360,1,40,SF,0,29,840,132.6463169,85,0
116,360,1,25,CO,0,7,780,159.303034,75,0
185,360,2,25,SF,0,24,780,214.9270792,85,0
182,360,2,60,SF,1,61,620,440.0556016,50,0
63,240,2,40,SF,0,15,740,73.70919242,85,0
248,360,2,40,SF,0,7,780,330.5584036,80,0
132,360,2,40,SF,0,26,840,198.6985707,70,0
180,360,2,35,SF,0,29,780,339.6252726,55,0
81,360,1,35,SF,0,30,780,96.24846997,85,0
138,360,1,20,SF,1,27,740,321.2774638,45,0
125,360,2,25,SF,0,12,700,166.0244557,75,0
68,360,2,20,CO,0,15,700,83.29867156,85,0
72,360,2,40,SF,0,30,780,109.3609915,65,0
157,360,2,35,SF,1,67,620,362.7010571,45,0
65,180,2,30,SF,0,24,740,100.3528135,60,0
85,120,2,25,SF,0,6,780,178.5173442,50,0
60,180,2,25,SF,0,28,840,167.9916879,35,0
148,360,1,50,CO,0,5,740,176.4531043,85,0
116,360,2,40,SF,1,201,700,211.9104063,55,1
116,360,2,30,SF,0,7,660,154.4229311,75,0
196,360,2,20,SF,0,13,740,306.596376,65,0
92,360,1,30,SF,0,12,780,132.5976256,70,0
68,360,1,25,SF,0,12,700,98.71633546,70,0
170,360,2,30,SF,0,14,740,223.520388,80,0
212,360,2,45,SF,0,7,740,279.0419427,80,0
166,360,2,35,SF,0,19,780,191.3345805,85,0
99,180,1,65,SF,0,40,780,144.876138,60,0
95,360,1,35,SF,1,42,660,117.0716266,80,0
125,360,2,45,SF,0,85,660,181.9593718,65,0
253,360,2,40,SF,0,33,840,395.5623081,65,0
97,360,1,30,SF,0,43,780,175.0019849,55,0
217,360,2,40,SF,0,3,660,286.1314551,80,0
94,360,1,25,SF,0,6,740,109.1091913,90,0
52,360,1,25,SF,0,42,840,64.63718509,80,0
198,360,2,55,SF,0,5,780,274.6925722,75,0
130,360,1,65,SF,0,16,780,191.564559,70,0
95,360,2,30,SF,0,23,740,110.8267272,85,0
80,360,2,20,SF,0,14,780,151.0026525,55,0
253,360,2,40,SF,0,22,780,396.1859977,65,0
76,360,1,30,SF,0,25,840,114.4022074,60,0
119,180,2,20,SF,1,21,780,163.2499149,70,0
182,360,2,35,CO,0,3,740,255.8016714,75,0
234,360,1,55,SF,1,15,700,288.9092115,85,0
187,180,2,40,SF,0,32,740,349.2576606,50,0
165,360,2,20,SF,0,6,700,281.7359715,60,0
140,360,2,15,SF,0,14,840,184.6933292,80,0
66,360,2,45,SF,0,29,740,109.0029367,60,0
102,360,1,25,SF,0,27,660,255.1450877,40,0
101,360,1,25,SF,1,90,700,143.1172877,65,0
164,360,2,35,SF,0,35,740,264.6607948,65,0
150,360,2,20,SF,0,29,780,350.2354861,45,0
100,360,1,45,SF,0,23,700,136.3603039,75,0
87,360,1,30,SF,0,26,780,130.7917331,65,0
98,360,2,15,CO,0,14,700,120.0716986,85,0
178,360,2,30,SF,0,11,700,374.8638929,50,0
108,360,2,30,SF,0,11,780,123.1185739,90,0
160,360,2,35,SF,0,12,780,259.1971601,65,0
112,360,1,30,SF,1,38,780,189.3179949,60,0
76,180,2,25,SF,1,41,660,92.88436618,75,0
185,360,2,40,SF,1,13,700,275.6748183,70,0
149,360,1,55,SF,0,12,740,161.6163574,95,0
207,180,1,50,CO,0,27,620,386.6114211,50,0
154,360,2,20,SF,0,37,780,191.4255097,35,0
216,360,1,35,SF,1,19,740,334.017681,65,0
253,360,1,15,SF,0,3,700,744.1176471,35,0
131,360,2,40,SF,0,4,780,144.1807498,95,0
90,360,1,50,SF,1,22,740,124.2050557,75,0
180,360,2,30,SF,0,12,780,216.5974911,85,0
240,360,2,45,SF,0,12,780,330.7695529,75,0
126,360,1,45,SF,0,5,660,171.6462687,75,0
66,360,1,35,CO,0,30,740,106.3790584,65,0
253,360,2,25,SF,0,12,700,384.8898852,70,0
216,360,2,50,SF,0,4,780,284.076,80,0
116,360,1,60,SF,0,33,740,205.1902689,60,0
29,360,1,15,SF,0,45,780,46.9818674,55,0
174,360,1,45,SF,1,28,660,213.827981,80,0
59,300,2,35,SF,0,22,840,138.283347,40,0
75,360,2,55,SF,0,15,740,170.410438,45,0
208,360,2,35,SF,0,27,780,267.0908203,75,0
214,360,2,50,SF,0,25,780,294.0436,75,0
61,360,1,45,SF,0,24,660,74.90665449,85,0
191,180,2,50,SF,0,14,740,421.9403246,45,0
115,360,1,50,SF,0,21,660,151.3044251,75,0
30,240,2,15,SF,1,181,780,62.28961642,20,0
118,360,2,25,SF,0,29,780,174.749751,70,0
100,360,2,25,SF,0,23,780,192.8470897,50,0
166,360,1,30,SF,0,20,740,192.0757013,90,0
125,360,2,30,SF,1,37,660,176.3812625,70,0
65,180,2,15,SF,0,22,840,215.1026642,25,0
211,360,1,40,SF,0,4,660,246.5955091,90,1
171,360,1,30,SF,0,31,780,243.9765349,60,0
224,360,1,35,SF,0,11,740,295.5093268,80,0
248,360,1,55,CO,0,7,700,493.7396184,55,0
73,360,1,30,SF,0,13,780,99.89666434,75,0
234,360,2,45,SF,0,16,700,361.8524878,65,0
72,360,1,30,SF,0,19,700,98.52923077,75,0
128,360,1,50,SF,0,8,700,149.5027844,85,0
115,360,2,40,SF,0,23,700,243.0985909,50,0
52,360,1,45,SF,0,23,840,183.798089,30,0
76,360,2,45,SF,0,13,780,88.80797685,85,0
169,360,1,40,SF,1,36,620,281.3562308,60,0
190,360,2,25,SF,0,24,700,249.7446929,75,0
88,360,2,25,SF,0,21,840,128.228841,70,0
236,360,2,30,SF,0,12,780,284.9034427,85,0
135,360,1,50,SF,0,16,740,201.6207027,70,0
112,300,2,35,SF,0,24,740,175.0932835,65,0
130,360,2,40,SF,0,24,780,180.1518987,75,0
250,360,2,25,SF,0,21,840,415.7115225,55,0
178,360,2,30,SF,0,17,740,308.7121898,60,0
141,360,1,40,SF,0,12,700,157.1670681,90,0
74,360,1,30,SF,0,70,660,107.9483456,75,1
106,360,2,40,SF,0,7,740,115.3730339,95,0
253,180,2,20,SF,0,13,840,584.9934408,45,0
200,360,2,20,SF,1,201,780,564.2741992,20,1
98,360,1,35,SF,0,38,740,122.2157045,80,0
253,360,2,55,SF,0,3,780,452.5657365,60,0
140,360,1,35,SF,0,12,740,165.8756784,85,0
175,360,2,50,SF,1,11,700,239.9482051,75,0
232,360,2,25,SF,0,40,660,510.756927,45,0
89,180,1,30,SF,0,14,780,112.292389,80,0
105,360,1,50,SF,0,11,740,139.4605428,75,0
172,180,2,30,SF,0,12,780,226.143275,75,0
112,360,1,45,SF,0,26,700,140.4524602,80,0
50,360,1,40,SF,0,31,740,74.96109113,70,0
50,180,2,40,SF,0,75,780,323.7521978,10,0
80,360,2,35,SF,0,6,700,273.9917915,30,0
150,360,2,30,SF,0,26,780,197.4842687,75,0
218,180,1,60,SF,0,15,660,298.3246154,70,0
80,180,2,50,SF,1,27,840,134.2420341,55,0
144,360,2,40,SF,0,13,780,170.6149834,85,0
188,360,1,30,SF,1,13,700,257.3219584,75,0
131,360,2,25,SF,0,57,700,390.033682,35,0
149,360,2,25,SF,0,5,840,230.849309,65,0
83,360,2,35,SF,0,13,840,109.1588333,80,0
200,360,1,50,SF,0,12,700,274.6604034,75,0
102,360,1,40,SF,0,20,780,138.6430347,75,0
136,360,2,35,SF,0,28,700,240.5679014,60,0
128,360,1,40,SF,0,8,740,175.1979291,75,0
128,360,2,35,SF,1,24,620,189.9114796,70,0
253,360,1,25,SF,0,5,700,365.7320109,70,0
234,360,2,35,SF,0,10,840,308.5472833,75,0
128,360,2,20,CO,0,33,840,265.6320069,50,0
70,360,2,25,SF,0,21,660,87.5013269,80,0
94,180,2,60,SF,0,31,700,163.0465117,55,0
116,360,2,60,SF,0,11,700,157.5167902,75,0
36,360,1,35,SF,1,30,840,64.43617637,5,0
140,360,2,25,SF,0,26,840,297.2452458,50,0
55,360,1,55,SF,0,44,740,66.71505605,85,0
93,360,1,60,CO,0,24,700,136.304323,70,0
103,360,2,40,SF,0,2,780,135.4621667,80,0
101,360,2,45,SF,1,201,700,160.5461649,50,1
252,360,1,35,CO,0,3,700,367.9156512,70,0
52,240,2,20,SF,0,31,700,72.82161672,70,0
230,360,1,45,SF,0,30,740,567.3542867,40,0
137,360,1,25,SF,0,15,840,218.1731664,65,0
78,360,2,20,SF,0,15,660,106.74,75,0
201,360,2,20,SF,0,13,740,265.1668513,80,0
253,360,2,60,SF,0,6,740,1033.949226,25,0
72,180,1,45,SF,1,17,660,99.46621334,70,0
253,360,2,15,SF,0,20,780,380.3589591,20,0
151,360,2,45,SF,0,14,700,167.5508345,90,0
45,180,2,20,SF,0,21,780,164.2136948,30,0
110,360,2,55,SF,0,27,780,168.0133105,65,0
95,360,2,35,SF,0,17,700,136.3603039,70,0
52,360,1,40,CO,0,1,740,54.73684211,95,0
190,360,2,30,SF,0,21,780,278.3826258,70,0
130,360,1,45,SF,1,13,740,257.6481557,55,0
107,360,2,55,SF,0,31,700,202.7904216,55,0
42,360,1,50,SF,0,8,740,157.7743779,30,0
170,360,2,25,SF,0,7,700,295.4726979,60,0
181,360,1,25,SF,0,28,780,262.9341818,70,0
202,360,1,40,SF,0,10,780,276.4842319,75,0
134,360,2,30,SF,0,4,780,168.2756857,80,0
114,360,1,35,SF,0,3,700,149.929,80,0
169,360,2,40,SF,0,24,620,264.6459826,65,0
134,360,1,35,SF,1,17,700,198.0104192,70,0
109,360,2,50,SF,0,8,780,118.9757576,95,0
233,360,2,30,SF,0,22,700,266.0628375,90,0
191,360,2,45,SF,0,16,740,315.0487757,65,0
180,360,2,45,SF,0,6,660,262.9183525,70,0
220,360,1,40,SF,0,7,740,364.9956857,60,0
65,360,2,50,CO,1,71,700,162.2053703,40,0
34,180,2,30,SF,0,98,740,290.6311964,10,0
125,180,2,25,SF,0,21,780,172.3676264,70,0
150,360,2,25,SF,0,23,700,235.6363413,65,0
100,180,2,40,SF,0,20,740,277.1171612,30,0
131,360,1,30,SF,0,13,660,162.2841043,85,0
49,360,1,50,SF,0,33,780,57.99621261,85,0
115,360,2,20,SF,0,7,700,134.787987,90,0
30,180,2,30,SF,0,46,660,45.23589262,60,1
184,360,2,40,SF,0,14,740,242.6183766,80,0
78,360,1,30,SF,0,12,660,102.583,80,0
152,360,1,40,SF,0,33,700,238.9458647,65,1
65,360,2,35,SF,0,57,660,84.84817221,75,0
152,360,1,40,SF,0,30,780,238.9955622,65,0
165,360,1,40,SF,1,14,840,275.8404273,60,0
128,360,2,15,SF,0,33,740,267.5769078,50,0
87,120,2,45,SF,0,32,740,201.9777853,35,0
117,360,2,20,SF,0,101,740,175.5923371,60,0
120,360,2,35,SF,0,15,840,174.9333696,70,0
115,360,1,40,SF,0,51,740,144.9680454,80,0
120,360,1,20,SF,0,202,700,241.7968903,35,1
97,360,2,20,SF,0,19,660,153.2876462,60,0
136,360,1,25,SF,0,14,740,154.03635,90,0
76,180,1,45,SF,0,15,700,111.7182183,65,0
121,360,2,50,CO,0,20,700,143.2916466,85,0
100,360,2,35,SF,0,16,780,148.9172291,70,0
68,360,2,50,SF,0,21,740,95.37020048,75,0
221,360,2,65,SF,0,22,740,364.5444967,60,0
101,360,2,25,SF,0,16,780,139.339549,75,0
206,360,2,25,SF,0,3,620,282.1917808,75,0
225,360,1,30,SF,0,11,620,423.2551189,55,0
180,360,2,30,SF,0,26,740,338.8562984,55,0
96,180,1,40,SF,0,23,740,161.6889941,60,0
253,360,2,20,SF,0,20,700,375.2189732,70,0
105,360,2,25,CO,0,15,840,138.4507041,75,0
115,360,1,30,CO,0,19,840,297.5947982,40,0
253,360,1,40,SF,0,7,780,344.649742,75,0
64,360,1,40,SF,0,9,700,71.06442153,90,0
140,360,2,45,SF,1,4,660,184.1233333,80,0
50,360,1,55,SF,0,26,840,172.1693676,30,0
189,300,1,25,SF,0,35,700,223.4289449,85,0
108,360,2,40,SF,0,5,700,118.9972759,95,0
127,240,2,45,SF,0,29,840,221.5103513,55,0
100,360,1,50,SF,0,42,740,186.4928584,55,0
231,360,2,15,SF,1,39,660,418.4899741,55,0
78,360,2,15,SF,0,12,700,106.1563534,75,0
100,360,1,65,CO,0,38,780,150.9272766,65,0
147,180,2,15,CO,0,10,740,210.5153158,70,0
166,360,2,25,SF,0,7,700,218.3176667,80,0
100,360,2,40,SF,0,28,780,146.5769422,70,0
80,360,1,30,SF,0,10,660,179.7058898,45,0
85,360,1,35,SF,0,22,780,110.6881204,80,0
67,360,1,35,SF,0,19,700,74.86919628,90,0
80,360,1,40,SF,0,26,620,132.8168463,60,0
85,360,1,45,CO,0,34,780,167.5795901,50,0
45,360,2,40,SF,0,10,700,63.10040461,75,0
155,180,2,45,SF,1,29,740,236.4890078,60,0
120,120,2,45,SF,0,64,840,345.3674564,20,0
144,180,2,35,SF,0,12,740,199.7764161,70,0
253,360,1,35,SF,0,17,700,355.9769745,75,0
183,360,2,25,SF,0,24,740,244.8449838,75,0
96,360,1,45,SF,0,33,740,135.0680776,70,0
233,360,2,40,SF,0,4,780,306.4338333,80,0
213,360,2,40,SF,0,11,740,291.5403039,75,0
100,360,2,50,SF,0,23,840,146.9116987,70,0
130,360,1,35,SF,0,2,740,198.2280193,70,0
184,360,1,45,SF,0,3,700,240.7491183,80,0
176,360,1,45,SF,1,30,840,214.181209,80,0
224,360,2,50,SF,0,31,740,313.0054056,70,0
157,360,2,50,SF,0,3,780,194.3352157,85,0
220,180,2,35,SF,0,5,780,243.8499599,95,0
244,360,2,40,SF,0,4,700,356.2357892,70,0
143,360,2,25,SF,0,55,700,198.741919,70,0
135,360,1,40,SF,0,18,660,185.5653784,75,0
126,360,2,30,SF,0,24,740,174.5520953,75,0
93,360,1,15,SF,0,32,740,146.9082652,65,0
223,360,1,60,SF,0,13,840,260.5271392,90,0
86,360,1,55,SF,0,17,700,111.9903336,75,0
123,360,1,50,SF,0,7,740,136.2235789,95,0
116,360,1,30,SF,0,27,740,162.690342,75,0
246,360,2,15,SF,0,24,780,405.7696273,40,0
72,360,1,45,SF,0,9,840,94.98514075,80,0
90,360,1,50,SF,0,25,660,123.1615385,75,0
85,360,2,25,SF,0,31,700,269.3846506,35,0
81,360,2,45,SF,1,24,780,139.9375691,60,0
47,240,1,20,SF,0,49,780,86.36756452,50,0
253,360,2,50,SF,0,2,700,288.803708,90,0
122,360,2,30,SF,1,139,620,195.0743646,55,0
50,360,2,40,SF,0,31,780,126.6603996,40,0
